antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Counter Catcher PAR 160'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.5412844036697247,0.7844036697247706,0.44036697247706424,0.8135593220338984,1.0371691941718704,1.0,0.01578149987374805,1.1563803169307763,0.07812500000000024,0.49740932642487057,0.13523260007212445,0.6874814154029141
frozenset({'Nest Ball SVI 181'}),"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.9495412844036697,0.44954128440366975,0.44036697247706424,0.46376811594202905,1.0316474415853298,1.0,0.013508963891928294,1.0265311182742378,0.6079545454545453,0.4593301435406699,0.02584541062801939,0.7216799763383615
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181', ""Boss's Orders PAL 172""})",0.8440366972477065,0.5091743119266054,0.44036697247706424,0.5217391304347826,1.0246768507638073,1.0,0.010605167915158698,1.0262718932443704,0.154411764705883,0.4824120603015076,0.025599349857781468,0.6933019976498238
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",frozenset({'Night Stretcher SFA 61'}),0.536697247706422,0.7568807339449541,0.44495412844036697,0.829059829059829,1.0953638953638953,1.0,0.03873832169009339,1.4222477064220178,0.18791466775543517,0.5243243243243243,0.29688759877439097,0.7084693084693084
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.45871559633027525,0.9495412844036697,0.44495412844036697,0.97,1.0215458937198068,1.0,0.009384731924922118,1.6819571865443421,0.03896557749432105,0.4619047619047619,0.4054545454545453,0.7192995169082126
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Earthen Vessel PAR 163'}),0.7018348623853211,0.6284403669724771,0.44495412844036697,0.6339869281045751,1.0088259147941414,1.0,0.0038927699688578454,1.015153997378768,0.029341792228390205,0.5025906735751295,0.014927781812313298,0.6710080625924335
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})","frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.5825688073394495,0.7431192660550459,0.44495412844036697,0.7637795275590552,1.0278020802955188,1.0,0.012036023903711834,1.0874617737003063,0.06480117820324019,0.5052083333333334,0.08042744656917925,0.6812724798289103
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.5825688073394495,0.7155963302752294,0.44495412844036697,0.7637795275590552,1.067332929537654,1.0,0.028070027775439765,1.203975535168196,0.15112722329217165,0.5215053763440861,0.16941833883667787,0.6927871996769634
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",0.7155963302752294,0.5825688073394495,0.44495412844036697,0.6217948717948718,1.0673329295376541,1.0,0.028070027775439765,1.103716373814337,0.22181576321915525,0.5215053763440861,0.09397013243167103,0.6927871996769634
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})",0.7431192660550459,0.5825688073394495,0.44495412844036697,0.5987654320987654,1.0278020802955188,1.0,0.012036023903711834,1.0403669724770643,0.10530191458026532,0.5052083333333334,0.038800705467372236,0.6812724798289103
frozenset({'Earthen Vessel PAR 163'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.6284403669724771,0.7018348623853211,0.44495412844036697,0.708029197080292,1.0088259147941414,1.0,0.0038927699688578454,1.0212155963302754,0.023545882652411896,0.5025906735751295,0.020774845592363884,0.6710080625924335
frozenset({'Nest Ball SVI 181'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.9495412844036697,0.45871559633027525,0.44495412844036697,0.46859903381642515,1.0215458937198068,1.0,0.009384731924922118,1.0185988323603004,0.4179943767572619,0.4619047619047619,0.018259231965937938,0.7192995169082126
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.7568807339449541,0.536697247706422,0.44495412844036697,0.5878787878787879,1.0953638953638953,1.0,0.03873832169009339,1.124190501888829,0.35810153666601796,0.5243243243243243,0.11047104710471049,0.7084693084693084
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",frozenset({'Ultra Ball SVI 196'}),0.536697247706422,0.8440366972477065,0.4954128440366973,0.9230769230769231,1.0936454849498327,1.0,0.04242067166063462,2.0275229357798175,0.18481848184818478,0.5595854922279793,0.5067873303167423,0.7550167224080269
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",frozenset({'Nest Ball SVI 181'}),0.5091743119266054,0.9495412844036697,0.4954128440366973,0.9729729729729731,1.0246768507638075,1.0,0.011930813904553583,1.8669724770642326,0.049065420560748044,0.5142857142857143,0.464373464373468,0.747356051703878
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Earthen Vessel PAR 163'}),0.7844036697247706,0.6284403669724771,0.4954128440366973,0.6315789473684211,1.0049942374183636,1.0,0.0024619139803047085,1.0085190039318481,0.023049645390071108,0.54,0.008447043534763018,0.7099500576258164
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.5825688073394495,0.8302752293577982,0.4954128440366973,0.8503937007874017,1.0242310871362077,1.0,0.011720393906236914,1.1344760985031397,0.05667480667480698,0.54,0.11853585869333982,0.7235393918301649
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.5825688073394495,0.7981651376146789,0.4954128440366973,0.8503937007874017,1.065435786043986,1.0,0.030426731756586223,1.3491067117334636,0.14713064713064747,0.5595854922279793,0.25876879026485405,0.7355416779799078
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",0.7981651376146789,0.5825688073394495,0.4954128440366973,0.6206896551724138,1.065435786043986,1.0,0.030426731756586223,1.1005004170141788,0.30429292929293,0.5595854922279793,0.09132247063281562,0.7355416779799078
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})",0.8302752293577982,0.5825688073394495,0.4954128440366973,0.5966850828729282,1.0242310871362075,1.0,0.011720393906236914,1.0350006283775295,0.1393893893893902,0.54,0.0338170117175644,0.7235393918301649
frozenset({'Earthen Vessel PAR 163'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.6284403669724771,0.7844036697247706,0.4954128440366973,0.7883211678832117,1.0049942374183636,1.0,0.0024619139803047085,1.0185068016450494,0.013374485596707928,0.54,0.018170523373194945,0.7099500576258164
frozenset({'Nest Ball SVI 181'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.9495412844036697,0.5091743119266054,0.4954128440366973,0.5217391304347827,1.0246768507638075,1.0,0.011930813904553583,1.0262718932443706,0.47727272727273073,0.5142857142857143,0.025599349857781697,0.747356051703878
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.8440366972477065,0.536697247706422,0.4954128440366973,0.5869565217391305,1.093645484949833,1.0,0.04242067166063462,1.1216803476581363,0.5490196078431373,0.5595854922279793,0.10848041325871728,0.7550167224080269
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",frozenset({'Night Stretcher SFA 61'}),0.5091743119266054,0.7568807339449541,0.42201834862385323,0.8288288288288289,1.0950586950586951,1.0,0.03663412170692709,1.4203283437952685,0.17685900040633917,0.5000000000000001,0.2959374468808434,0.6932022932022932
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.45871559633027525,0.8440366972477065,0.42201834862385323,0.92,1.09,1.0,0.034845551721235546,1.9495412844036701,0.15254237288135575,0.47916666666666663,0.4870588235294119,0.71
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Earthen Vessel PAR 163'}),0.6100917431192661,0.6284403669724771,0.42201834862385323,0.6917293233082707,1.1007079743153505,1.0,0.03861206969110348,1.2053031998209893,0.23465473145780072,0.5168539325842698,0.1703332405086793,0.6816310850117997
"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})","frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.5825688073394495,0.6513761467889908,0.42201834862385323,0.7244094488188978,1.1121215481867586,1.0,0.0425469236596247,1.2650065530799484,0.24151935021500287,0.519774011299435,0.20949026108578583,0.6861483863812798
"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})","frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.555045871559633,0.7155963302752294,0.42201834862385323,0.7603305785123967,1.062513244331426,1.0,0.024829559801363532,1.1866497943688705,0.1322277005826984,0.4972972972972973,0.15729138896294317,0.6750370841279932
"frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.5,0.7981651376146789,0.42201834862385323,0.8440366972477065,1.0574712643678161,1.0,0.02293577981651379,1.294117647058824,0.10869565217391318,0.4816753926701572,0.22727272727272754,0.6863861647158073
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})",0.7981651376146789,0.5,0.42201834862385323,0.5287356321839081,1.0574712643678161,1.0,0.02293577981651379,1.0609756097560976,0.26926877470355765,0.4816753926701572,0.05747126436781613,0.6863861647158073
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})",0.7155963302752294,0.555045871559633,0.42201834862385323,0.5897435897435898,1.0625132443314262,1.0,0.024829559801363532,1.0845756880733946,0.20687237026647975,0.4972972972972973,0.0779804388051811,0.6750370841279932
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172""})",0.6513761467889908,0.5825688073394495,0.42201834862385323,0.647887323943662,1.1121215481867586,1.0,0.0425469236596247,1.1855045871559635,0.2891876430205956,0.519774011299435,0.15647732549141016,0.6861483863812798
frozenset({'Earthen Vessel PAR 163'}),"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.6284403669724771,0.6100917431192661,0.42201834862385323,0.6715328467153285,1.1007079743153505,1.0,0.03861206969110348,1.187054026503568,0.24624261943102543,0.5168539325842698,0.15757835981107787,0.6816310850117997
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.8440366972477065,0.45871559633027525,0.42201834862385323,0.5,1.0899999999999999,1.0,0.034845551721235546,1.0825688073394495,0.5294117647058819,0.47916666666666663,0.07627118644067793,0.71
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Earthen Vessel PAR 163', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.7568807339449541,0.5091743119266054,0.42201834862385323,0.5575757575757576,1.0950586950586954,1.0,0.03663412170692709,1.1094005278371248,0.35705496308449614,0.5000000000000001,0.0986122911356558,0.6932022932022932
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.4954128440366973,0.9495412844036697,0.481651376146789,0.9722222222222222,1.0238862050456254,1.0,0.011236427910108537,1.8165137614678901,0.04623376623376607,0.5000000000000001,0.44949494949494956,0.7397342995169083
"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.5321100917431193,0.9036697247706422,0.481651376146789,0.9051724137931034,1.0016628741466829,1.0,0.000799595993603186,1.0158465387823181,0.003548085901026873,0.5048076923076922,0.015599343185549615,0.7190836688254857
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",0.9036697247706422,0.5321100917431193,0.481651376146789,0.532994923857868,1.0016628741466829,1.0,0.000799595993603186,1.0018946948544074,0.01723356009070196,0.5048076923076922,0.0018911117746588948,0.7190836688254857
frozenset({'Nest Ball SVI 181'}),"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.9495412844036697,0.4954128440366973,0.481651376146789,0.5072463768115942,1.0238862050456254,1.0,0.011236427910108537,1.0240151106314086,0.46233766233766044,0.5000000000000001,0.02345191040843216,0.7397342995169083
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",frozenset({'Ultra Ball SVI 196'}),0.6376146788990825,0.8440366972477065,0.5688073394495413,0.8920863309352519,1.0569283703472006,1.0,0.03063715175490278,1.4452599388379217,0.14863209473254382,0.6231155778894473,0.3080829454083797,0.7829996872067564
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",frozenset({'Nest Ball SVI 181'}),0.5825688073394495,0.9495412844036697,0.5688073394495413,0.9763779527559057,1.0282627715013886,1.0,0.015634205874926477,2.13608562691133,0.06584544487770345,0.5904761904761906,0.531853972798858,0.7877058845905133
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Iono PAL 185'}),0.7844036697247706,0.7247706422018348,0.5688073394495413,0.7251461988304094,1.0005181730698054,1.0,0.0002945879976433696,1.0013663868826863,0.0024021962937548894,0.6048780487804879,0.0013645224171543087,0.754978162706344
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172""})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.6834862385321101,0.8302752293577982,0.5688073394495413,0.8322147651006712,1.0023360154251177,1.0,0.0013256459893948858,1.011559633027523,0.007363253856942795,0.6019417475728156,0.011427534917467815,0.758648819014424
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.6788990825688074,0.7981651376146789,0.5688073394495413,0.8378378378378378,1.0497048772910842,1.0,0.026933759784529943,1.2446483180428134,0.14746543778801857,0.6262626262626263,0.19656019656019655,0.7752407579993787
"frozenset({'Iono PAL 185', 'Ultra Ball SVI 196'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.6238532110091743,0.9036697247706422,0.5688073394495413,0.9117647058823529,1.008957897879964,1.0,0.005050079959599385,1.0917431192660545,0.02360346184107014,0.5933014354066986,0.08403361344537774,0.7706031651239176
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Iono PAL 185', 'Ultra Ball SVI 196'})",0.9036697247706422,0.6238532110091743,0.5688073394495413,0.6294416243654822,1.008957897879964,1.0,0.005050079959599385,1.0150810607012692,0.09216589861751198,0.5933014354066986,0.014857001361891699,0.7706031651239176
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",0.7981651376146789,0.6788990825688074,0.5688073394495413,0.7126436781609196,1.0497048772910842,1.0,0.026933759784529943,1.1174311926605505,0.23460410557184766,0.6262626262626263,0.10509031198686367,0.7752407579993787
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Iono PAL 185', ""Boss's Orders PAL 172""})",0.8302752293577982,0.6834862385321101,0.5688073394495413,0.6850828729281768,1.0023360154251177,1.0,0.0013256459893948858,1.0050700144857558,0.013731473408893321,0.6019417475728156,0.005044439106413698,0.758648819014424
frozenset({'Iono PAL 185'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.7247706422018348,0.7844036697247706,0.5688073394495413,0.7848101265822786,1.0005181730698054,1.0,0.0002945879976433696,1.0018888289260663,0.0018817204301079969,0.6048780487804879,0.0018852679773773136,0.754978162706344
frozenset({'Nest Ball SVI 181'}),"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.9495412844036697,0.5825688073394495,0.5688073394495413,0.5990338164251209,1.0282627715013888,1.0,0.015634205874926477,1.0410633359124575,0.5447214076246374,0.5904761904761906,0.03944364813930069,0.7877058845905133
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.8440366972477065,0.6376146788990825,0.5688073394495413,0.6739130434782609,1.0569283703472006,1.0,0.03063715175490278,1.1113149847094803,0.3453510436432638,0.6231155778894473,0.10016510731975795,0.7829996872067564
"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.4954128440366973,0.8440366972477065,0.43119266055045874,0.8703703703703703,1.0311996779388084,1.0,0.013046039895631634,1.2031454783748357,0.059961315280464,0.4747474747474748,0.16884531590413906,0.6906199677938809
"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.5321100917431193,0.7981651376146789,0.43119266055045874,0.8103448275862069,1.0152596115735235,1.0,0.006480935948152522,1.0642201834862384,0.032123487692949565,0.4795918367346939,0.06034482758620672,0.6752873563218391
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",0.7981651376146789,0.5321100917431193,0.43119266055045874,0.5402298850574713,1.0152596115735235,1.0,0.006480935948152522,1.0176605504587155,0.07446808510638309,0.4795918367346939,0.017354068064007164,0.6752873563218391
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Iono PAL 185', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.8440366972477065,0.4954128440366973,0.43119266055045874,0.5108695652173914,1.0311996779388084,1.0,0.013046039895631634,1.0316004077471967,0.19399249061326593,0.4747474747474748,0.030632411067193718,0.6906199677938809
"frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181', ""Boss's Orders PAL 172""})",frozenset({'Night Stretcher SFA 61'}),0.45871559633027525,0.7568807339449541,0.42660550458715596,0.9299999999999999,1.2287272727272727,1.0,0.0794125073646999,3.4731323722149376,0.3439037725533077,0.5406976744186045,0.7120754716981129,0.7468181818181818
"frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172""})",0.43119266055045874,0.9541284403669725,0.42660550458715596,0.9893617021276595,1.0369271685761046,1.0,0.015192323878461367,4.311926605504554,0.06260839403399221,0.44497607655502386,0.7680851063829769,0.718238543371522
"frozenset({'Pal Pad SVI 182', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.42660550458715596,0.9495412844036697,0.42660550458715596,1.0,1.0531400966183575,1.0,0.02152596582779226,inf,0.08799999999999995,0.4492753623188406,1.0,0.7246376811594203
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Pal Pad SVI 182'}),0.7018348623853211,0.48623853211009177,0.42660550458715596,0.6078431372549019,1.250092489826119,1.0,0.08534635131722917,1.310091743119266,0.6709677419354838,0.5602409638554217,0.23669467787114828,0.7426008139104698
"frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.463302752293578,0.7155963302752294,0.42660550458715596,0.9207920792079208,1.2867479055597868,1.0,0.09506775523945793,3.590596330275231,0.41521918941273767,0.5670731707317074,0.7214947301181732,0.7584729626808835
"frozenset({'Pal Pad SVI 182', ""Boss's Orders PAL 172""})","frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.481651376146789,0.7431192660550459,0.42660550458715596,0.8857142857142857,1.1918871252204586,1.0,0.06868108745055129,2.247706422018348,0.31059092206679983,0.5344827586206897,0.5551020408163264,0.7298941798941798
"frozenset({'Pal Pad SVI 182', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.43119266055045874,0.9036697247706422,0.42660550458715596,0.9893617021276595,1.094826655146344,1.0,0.036949751704401956,9.055045871559571,0.15227193895247995,0.4696969696969696,0.8895643363728463,0.7307214602008856
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Pal Pad SVI 182', 'Night Stretcher SFA 61'})",0.9036697247706422,0.43119266055045874,0.42660550458715596,0.47208121827411165,1.094826655146344,1.0,0.036949751704401956,1.0774523641496117,0.899129544290834,0.4696969696969696,0.07188472244964786,0.7307214602008856
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({'Pal Pad SVI 182', ""Boss's Orders PAL 172""})",0.7431192660550459,0.481651376146789,0.42660550458715596,0.5740740740740741,1.1918871252204586,1.0,0.06868108745055129,1.2169924212205823,0.6267281105990783,0.5344827586206897,0.17830219600131103,0.7298941798941798
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181'})",0.7155963302752294,0.463302752293578,0.42660550458715596,0.5961538461538461,1.2867479055597868,1.0,0.09506775523945793,1.328964613368283,0.7835587929240373,0.5670731707317074,0.24753451676528598,0.7584729626808835
frozenset({'Pal Pad SVI 182'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.48623853211009177,0.7018348623853211,0.42660550458715596,0.8773584905660377,1.250092489826119,1.0,0.08534635131722917,2.431192660550457,0.3894009216589861,0.5602409638554217,0.5886792452830186,0.7426008139104698
frozenset({'Nest Ball SVI 181'}),"frozenset({'Pal Pad SVI 182', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.9495412844036697,0.42660550458715596,0.42660550458715596,0.4492753623188406,1.0531400966183575,1.0,0.02152596582779226,1.0411636890391116,0.9999999999999987,0.4492753623188406,0.03953623188405797,0.7246376811594203
"frozenset({""Boss's Orders PAL 172""})","frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.9541284403669725,0.43119266055045874,0.42660550458715596,0.4471153846153846,1.0369271685761046,1.0,0.015192323878461367,1.0287993617869962,0.7763440860215041,0.44497607655502386,0.027993176178659953,0.718238543371522
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181', ""Boss's Orders PAL 172""})",0.7568807339449541,0.45871559633027525,0.42660550458715596,0.5636363636363636,1.2287272727272727,1.0,0.0794125073646999,1.2404434250764524,0.7656725502130246,0.5406976744186045,0.1938366718027734,0.7468181818181818
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Night Stretcher SFA 61'}),0.7844036697247706,0.7568807339449541,0.5963302752293578,0.7602339181286549,1.0044302675881622,1.0,0.002630249978957999,1.013985231595435,0.02045826513911619,0.6310679611650485,0.013792342491448516,0.7740563530037214
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.7018348623853211,0.8440366972477065,0.5963302752293578,0.8496732026143791,1.0066780335322534,1.0,0.003955895968352774,1.037495013960909,0.022248520710058846,0.6280193236714976,0.03613994617454783,0.7780974708724069
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.6100917431192661,0.9495412844036697,0.5963302752293578,0.9774436090225563,1.0293850568450111,1.0,0.017022977863816124,2.2370030581039715,0.0732126696832577,0.6190476190476191,0.5529733424470259,0.802731466347027
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.9036697247706422,0.6513761467889908,0.5963302752293578,0.6598984771573604,1.0130835776077787,1.0,0.0077013719383890455,1.025058195262221,0.13406593406593448,0.6220095693779903,0.02444563184611274,0.7876957174519197
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.7981651376146789,0.7431192660550459,0.5963302752293578,0.7471264367816092,1.0053923655456223,1.0,0.003198383974412966,1.0158465387823186,0.026573426573426887,0.6310679611650485,0.015599343185550042,0.7747977862920392
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.7155963302752294,0.8302752293577982,0.5963302752293578,0.8333333333333333,1.003683241252302,1.0,0.0021883679824930002,1.0183486238532105,0.012903225806451285,0.6280193236714976,0.018018018018017477,0.7757826887661141
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.8302752293577982,0.7155963302752294,0.5963302752293578,0.718232044198895,1.0036832412523018,1.0,0.0021883679824930002,1.0093542003957543,0.021621621621621075,0.6280193236714976,0.009267510247727337,0.7757826887661141
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.7431192660550459,0.7981651376146789,0.5963302752293578,0.8024691358024691,1.0053923655456223,1.0,0.003198383974412966,1.021788990825688,0.020879120879121128,0.6310679611650485,0.0213243546576881,0.7747977862920392
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.6513761467889908,0.9036697247706422,0.5963302752293578,0.9154929577464789,1.0130835776077787,1.0,0.0077013719383890455,1.1399082568807337,0.03704453441295557,0.6220095693779903,0.12273641851106622,0.7876957174519197
frozenset({'Nest Ball SVI 181'}),"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.9495412844036697,0.6100917431192661,0.5963302752293578,0.6280193236714976,1.0293850568450111,1.0,0.017022977863816124,1.0481949243417135,0.5657342657342637,0.6190476190476191,0.04597897129866441,0.802731466347027
frozenset({'Ultra Ball SVI 196'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.8440366972477065,0.7018348623853211,0.5963302752293578,0.7065217391304347,1.0066780335322534,1.0,0.003955895968352774,1.0159700985389055,0.042533936651583094,0.6280193236714976,0.01571906354515019,0.7780974708724069
